codigo,nombre,capitulo,vigente
130B01,INTERNACIÓN PEDIÁTRICA COMPLEJIDAD BAJA HABITACIÓN INDIVIDUAL (INCLUYE AISLAMIENTO),ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
130B02,INTERNACIÓN PEDIÁTRICA COMPLEJIDAD BAJA HABITACION MÚLTIPLE,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
130M01,INTERNACIÓN PEDIÁTRICA COMPLEJIDAD MEDIANA HABITACION INDIVIDUAL (INCLUYE AISLAMIENTO GENERAL Y PARA TRASPLANTE DE CÉLULAS PROGENITORAS),ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
130M02,INTERNACIÓN PEDIÁTRICA COMPLEJIDAD MEDIANA HABITACION MÚLTIPLE,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
131A01,INTERNACIÓN EN UNIDAD DE SALUD MENTAL- COMPLEJIDAD ALTA- HABITACIÓN INDIVIDUAL (INCLUYE AISLAMIENTO),ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
131A02,INTERNACIÓN EN UNIDAD DE SALUD MENTAL- COMPLEJIDAD ALTA- HABITACIÓN MÚLTIPLE,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
131M01,INTERNACIÓN EN UNIDAD DE SALUD MENTAL- COMPLEJIDAD MEDIANA- HABITACIÓN INDIVIDUAL (INCLUYE AISLAMIENTO),ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
131M02,INTERNACIÓN EN UNIDAD DE SALUD MENTAL- COMPLEJIDAD MEDIANA- HABITACIÓN MÚLTIPLE,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
132P01,INTERNACIÓN PARCIAL EN INSTITUCIÓN HOSPITALARIA,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
132P02,INTERNACIÓN PARCIAL EN INSTITUCIÓN NO HOSPITALARIA,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
133M01,INTERNACIÓN DE PACIENTE CRÓNICO TERMINAL CON VENTILADOR COMPLEJIDAD MEDIANA,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
134B01,INTERNACIÓN DE PACIENTE CRÓNICO TERMINAL SIN VENTILADOR COMPLEJIDAD BAJA,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
134M01,INTERNACIÓN DE PACIENTE CRÓNICO TERMINAL SIN VENTILADOR COMPLEJIDAD MEDIANA,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
135A01,INTERNACIÓN POR CONSUMO DE SUSTANCIAS PSICOACTIVAS- COMPLEJIDAD ALTA- HABITACIÓN INDIVIDUAL (INCLUYE AISLAMIENTO),ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
135A02,INTERNACIÓN POR CONSUMO DE SUSTANCIAS PSICOACTIVAS- COMPLEJIDAD ALTA- HABITACIÓN MÚLTIPLE,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
135M01,INTERNACIÓN POR CONSUMO DE SUSTANCIAS PSICOACTIVAS- COMPLEJIDAD MEDIANA- HABITACIÓN INDIVIDUAL (INCLUYE AISLAMIENTO),ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
135M02,INTERNACIÓN POR CONSUMO DE SUSTANCIAS PSICOACTIVAS- COMPLEJIDAD MEDIANA- HABITACIÓN MÚLTIPLE,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
136401,RESECCIÓN DE MEMBRANA SECUNDARIA MANUAL,CapItulo 03 SISTEMA VISUAL,1
136402,RESECCIÓN DE MEMBRANA SECUNDARIA ASISTIDA,CapItulo 03 SISTEMA VISUAL,1
136504,CAPSULOTOMÍA MANUAL,CapItulo 03 SISTEMA VISUAL,1
136505,CAPSULOTOMÍA ASISTIDA,CapItulo 03 SISTEMA VISUAL,1
137001,INSERCIÓN DE LENTE INTRAOCULAR EN CÁMARA ANTERIOR DE APOYO ANGULAR,CapItulo 03 SISTEMA VISUAL,1
137002,INSERCIÓN DE LENTE INTRAOCULAR EN CÁMARA ANTERIOR FIJADO AL IRIS,CapItulo 03 SISTEMA VISUAL,1
137003,INSERCIÓN DE LENTE INTRAOCULAR EN CÁMARA POSTERIOR SOBRE RESTOS CAPSULARES,CapItulo 03 SISTEMA VISUAL,1
137004,INSERCIÓN DE LENTE INTRAOCULAR EN CÁMARA POSTERIOR FIJADO AL IRIS,CapItulo 03 SISTEMA VISUAL,1
137005,INSERCIÓN DE LENTE INTRAOCULAR EN CÁMARA POSTERIOR FIJADO A ESCLERA,CapItulo 03 SISTEMA VISUAL,1
137006,REPOSICIONAMIENTO DE LENTE INTRAOCULAR,CapItulo 03 SISTEMA VISUAL,1
137007,IMPLANTE DE DISPOSITIVO DE EXPANSIÓN CAPSULAR,CapItulo 03 SISTEMA VISUAL,1
138101,EXTRACCIÓN DE LENTE INTRAOCULAR (PSEUDOCRISTALINO) DE CÁMARA ANTERIOR O POSTERIOR,CapItulo 03 SISTEMA VISUAL,1
138B01,CUIDADO BÁSICO DEL CONSUMO DE SUSTANCIAS PSICOACTIVAS EN INSTITUCIÓN NO HOSPITALARIA,ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD,1
142004,ABLACIÓN DE LESIÓN CORIORETINAL,CapItulo 03 SISTEMA VISUAL,1
142005,ABLACIÓN DE RETINA AVASCULAR,CapItulo 03 SISTEMA VISUAL,1
143401,REPARACIÓN ASISTIDA DE LESIÓN RETINAL POR RETINOPEXIA,CapItulo 03 SISTEMA VISUAL,1
143402,REPARACIÓN ASISTIDA DE LESIÓN RETINAL VÍA INTERNA,CapItulo 03 SISTEMA VISUAL,1
143403,REPARACIÓN ASISTIDA DE LESIÓN RETINAL VÍA EXTERNA,CapItulo 03 SISTEMA VISUAL,1
143404,REPARACIÓN DE LESIÓN RETINAL POR RETINOPEXIA NEUMÁTICA,CapItulo 03 SISTEMA VISUAL,1
143501,REPARACIÓN DE LESIÓN RETINAL POR INDENTACIÓN ESCLERAL,CapItulo 03 SISTEMA VISUAL,1
147101,VITRECTOMÍA ANTERIOR,CapItulo 03 SISTEMA VISUAL,1
147103,ASPIRACIÓN DIAGNÓSTICA DE VÍTREO,CapItulo 03 SISTEMA VISUAL,1
147104,VITRECTOMÍA ANTERIOR CON RETIRO DE MATERIAL IMPLANTADO,CapItulo 03 SISTEMA VISUAL,1
147401,VITRECTOMÍA POSTERIOR CON INSERCIÓN DE SILICÓN O GASES,CapItulo 03 SISTEMA VISUAL,1
147402,VITRECTOMÍA POSTERIOR CON RETINOPEXIA,CapItulo 03 SISTEMA VISUAL,1
147403,VITRECTOMÍA POSTERIOR ASISTIDA,CapItulo 03 SISTEMA VISUAL,1
147404,VITRECTOMÍA POSTERIOR SIN INSERCIÓN DE SILICÓN O GASES,CapItulo 03 SISTEMA VISUAL,1
147405,VITRECTOMÍA POSTERIOR CON RETIRO DE MATERIAL IMPLANTADO,CapItulo 03 SISTEMA VISUAL,1
147406,VITRECTOMÍA POSTERIOR CON RETIRO DE CUERPO EXTRAÑO INTRAOCULAR,CapItulo 03 SISTEMA VISUAL,1
147407,VITRECTOMÍA POSTERIOR ENDOSCÓPICA,CapItulo 03 SISTEMA VISUAL,1
147408,DRENAJE DE HEMORRAGIA COROIDEA,CapItulo 03 SISTEMA VISUAL,1
147502,IMPLANTE INTRAVÍTREO,CapItulo 03 SISTEMA VISUAL,1
147503,VITREOLISIS ASISTIDA,CapItulo 03 SISTEMA VISUAL,1
150101,BIOPSIA DE MÚSCULO O TENDÓN EXTRAOCULAR,CapItulo 03 SISTEMA VISUAL,1
150201,EXPLORACIÓN DE MÚSCULOS EXTRAOCULARES,CapItulo 03 SISTEMA VISUAL,1
152001,ALARGAMIENTO EN UN MÚSCULO EXTRAOCULAR,CapItulo 03 SISTEMA VISUAL,1
152002,ALARGAMIENTO EN UN MÚSCULO EXTRAOCULAR CON INJERTO,CapItulo 03 SISTEMA VISUAL,1
152003,ACORTAMIENTO EN UN MÚSCULO EXTRAOCULAR,CapItulo 03 SISTEMA VISUAL,1
154001,REINSERCIÓN DE MÚSCULOS RECTOS,CapItulo 03 SISTEMA VISUAL,1
154002,REINSERCIÓN DE MÚSCULOS OBLICUOS,CapItulo 03 SISTEMA VISUAL,1
154003,RETROINSERCIÓN DE MÚSCULOS RECTOS,CapItulo 03 SISTEMA VISUAL,1
154004,RETROINSERCIÓN DE MÚSCULOS OBLICUOS,CapItulo 03 SISTEMA VISUAL,1
154005,ANTEROINSERCIÓN DE MÚSCULOS RECTOS,CapItulo 03 SISTEMA VISUAL,1
154006,ANTEROINSERCIÓN DE MÚSCULOS OBLICUOS,CapItulo 03 SISTEMA VISUAL,1
154007,RESECCIÓN DE MÚSCULOS RECTOS,CapItulo 03 SISTEMA VISUAL,1
154008,RESECCIÓN DE MÚSCULOS OBLICUOS,CapItulo 03 SISTEMA VISUAL,1
154009,TRANSPOSICIÓN DE MÚSCULOS EXTRAOCULARES A ESCLERA,CapItulo 03 SISTEMA VISUAL,1
154010,TRANSPOSICIÓN DE MÚSCULOS EXTRAOCULARES A ÓRBITA,CapItulo 03 SISTEMA VISUAL,1
157101,REPARACIÓN DE LESIÓN EN MÚSCULO EXTRAOCULAR- TENDÓN O CÁPSULA DE TENON,CapItulo 03 SISTEMA VISUAL,1
160101,ORBITOTOMÍA CON COLGAJO ÓSEO,CapItulo 03 SISTEMA VISUAL,1
160201,ORBITOTOMÍA CON INSERCIÓN DE IMPLANTE ORBITAL,CapItulo 03 SISTEMA VISUAL,1
161101,EXTRACCIÓN DE CUERPO EXTRAÑO EN ÓRBITA,CapItulo 03 SISTEMA VISUAL,1
162201,ASPIRACIÓN DIAGNÓSTICA EN ÓRBITA,CapItulo 03 SISTEMA VISUAL,1
162301,BIOPSIA DE PARED DE ÓRBITA,CapItulo 03 SISTEMA VISUAL,1
162302,BIOPSIA DE CONTENIDO ORBITARIO,CapItulo 03 SISTEMA VISUAL,1
163001,EVISCERACIÓN DEL GLOBO OCULAR SIN IMPLANTE,CapItulo 03 SISTEMA VISUAL,1
163002,EVISCERACIÓN DEL GLOBO OCULAR CON IMPLANTE,CapItulo 03 SISTEMA VISUAL,1
164001,ENUCLEACIÓN SIMPLE,CapItulo 03 SISTEMA VISUAL,1
164002,ENUCLEACIÓN CON IMPLANTE PROTÉSICO,CapItulo 03 SISTEMA VISUAL,1
164003,ENUCLEACIÓN CON IMPLANTE PROTÉSICO E INJERTO DE ESCLERA,CapItulo 03 SISTEMA VISUAL,1
164004,ENUCLEACIÓN CON INJERTO DERMOGRASO,CapItulo 03 SISTEMA VISUAL,1
165001,EXENTERACIÓN DE LA ÓRBITA,CapItulo 03 SISTEMA VISUAL,1
166101,INSERCIÓN SECUNDARIA DE PRÓTESIS CON FORMACIÓN DE FONDOS DE SACO CONJUNTIVALES,CapItulo 03 SISTEMA VISUAL,1
166301,REVISIÓN E INSERCIÓN DE IMPLANTE ORBITARIO,CapItulo 03 SISTEMA VISUAL,1
167101,RETIRO DE IMPLANTE ORBITARIO U OCULAR,CapItulo 03 SISTEMA VISUAL,1
168301,PLASTIA DE ÓRBITA CON RECONSTRUCCIÓN DE FONDOS DE SACO CON INJERTOS,CapItulo 03 SISTEMA VISUAL,1
168401,DESCOMPRESIÓN DE ÓRBITA VÍA TECHO DE ÓRBITA,CapItulo 03 SISTEMA VISUAL,1
168402,DESCOMPRESIÓN DE ÓRBITA VÍA LATERAL,CapItulo 03 SISTEMA VISUAL,1
168403,DESCOMPRESIÓN DE ÓRBITA VÍA INFERIOR O MEDIAL VÍA ENDOSCÓPICA,CapItulo 03 SISTEMA VISUAL,1
168405,DESCOMPRESIÓN DE ÓRBITA VÍA INFERIOR O MEDIAL VÍA ABIERTA,CapItulo 03 SISTEMA VISUAL,1
169001,INYECCIÓN INTRAORBITARIA DE SUSTANCIA TERAPÉUTICA,CapItulo 03 SISTEMA VISUAL,1
169002,INYECCIÓN INTRAPALPEBRAL DE SUSTANCIA TERAPÉUTICA,CapItulo 03 SISTEMA VISUAL,1
169003,INYECCIÓN SUBCONJUNTIVAL DE SUSTANCIA TERAPÉUTICA,CapItulo 03 SISTEMA VISUAL,1
169004,INYECCIÓN INTRACORNEAL DE SUSTANCIA TERAPÉUTICA,CapItulo 03 SISTEMA VISUAL,1
169005,INYECCIÓN EN CÁMARA ANTERIOR DE SUSTANCIA TERAPÉUTICA,CapItulo 03 SISTEMA VISUAL,1
169006,INYECCIÓN INTRAVÍTREA DE SUSTANCIA TERAPÉUTICA,CapItulo 03 SISTEMA VISUAL,1
169007,INYECCIÓN EN MÚSCULOS EXTRAOCULARES DE SUSTANCIA TERAPÉUTICA,CapItulo 03 SISTEMA VISUAL,1
169201,RESECCIÓN DE TUMOR MALIGNO DE ÓRBITA,CapItulo 03 SISTEMA VISUAL,1
169202,RESECCIÓN DE TUMOR BENIGNO DE ÓRBITA,CapItulo 03 SISTEMA VISUAL,1
169203,DRENAJE DE COLECCIÓN ANTERIOR DE ÓRBITA,CapItulo 03 SISTEMA VISUAL,1
169204,DRENAJE DE COLECCIÓN POSTERIOR DE ÓRBITA,CapItulo 03 SISTEMA VISUAL,1
170001,APICECTOMÍA VÍA INFRACOCLEAR,CapItulo 04 SISTEMA AUDITIVO,1
170002,APICECTOMÍA VÍA TRANSCOCLEAR,CapItulo 04 SISTEMA AUDITIVO,1
170003,APICECTOMÍA VÍA RETROLABERÍNTICA O TRANSLABERÍNTICA,CapItulo 04 SISTEMA AUDITIVO,1
170004,APICECTOMÍA FOSA MEDIA,CapItulo 04 SISTEMA AUDITIVO,1
170005,PETROSECTOMÍA,CapItulo 04 SISTEMA AUDITIVO,1
170006,RESECCIÓN PARCIAL DE HUESO TEMPORAL,CapItulo 04 SISTEMA AUDITIVO,1
170007,RESECCIÓN SUBTOTAL DE HUESO TEMPORAL,CapItulo 04 SISTEMA AUDITIVO,1
170008,RESECCIÓN TOTAL DE HUESO TEMPORAL,CapItulo 04 SISTEMA AUDITIVO,1
170009,RESECCIÓN DE TUMOR O LESIÓN DE OÍDO MEDIO VÍA TRANSCANAL,CapItulo 04 SISTEMA AUDITIVO,1
170010,RESECCIÓN DE TUMOR O LESIÓN DE OÍDO MEDIO Y MASTOIDES VÍA TRANSMASTOIDEA,CapItulo 04 SISTEMA AUDITIVO,1
170011,RESECCIÓN DE TUMOR O LESIÓN DE OÍDO MEDIO Y DEL FORAMEN YUGULAR VÍA FOSA INFRATEMPORAL,CapItulo 04 SISTEMA AUDITIVO,1
170012,RESECCIÓN DE TUMOR O LESIÓN DE OÍDO MEDIO Y DEL FORAMEN YUGULAR VÍA TRANSMASTOIDEA,CapItulo 04 SISTEMA AUDITIVO,1
170013,RESECCIÓN DE TUMOR O LESIÓN DE OÍDO MEDIO Y DEL FORAMEN YUGULAR VÍA TRANSLABERÍNTICA,CapItulo 04 SISTEMA AUDITIVO,1
170014,RESECCIÓN DE TUMOR O LESIÓN DE OÍDO MEDIO Y DEL FORAMEN YUGULAR VÍA TRANSCOCLEAR O TRANSCONDILAR O TRANSÓTICO,CapItulo 04 SISTEMA AUDITIVO,1
180101,DRENAJE DE COLECCIÓN DE PABELLÓN AURICULAR,CapItulo 04 SISTEMA AUDITIVO,1
180201,DRENAJE DE COLECCIÓN DE CONDUCTO AUDITIVO EXTERNO,CapItulo 04 SISTEMA AUDITIVO,1
180301,EXTRACCIÓN DE CUERPO EXTRAÑO DE CONDUCTO AUDITIVO EXTERNO- CON INCISIÓN,CapItulo 04 SISTEMA AUDITIVO,1
180302,EXTRACCIÓN DE CERUMEN O CUERPO EXTRAÑO DEL CONDUCTO AUDITIVO EXTERNO BAJO VISIÓN MICROSCÓPICA O ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
181101,BIOPSIA DE AURÍCULA (PABELLÓN AURICULAR),CapItulo 04 SISTEMA AUDITIVO,1
181102,BIOPSIA DE CONDUCTO AUDITIVO EXTERNO,CapItulo 04 SISTEMA AUDITIVO,1
181103,BIOPSIA DE OÍDO EXTERNO,CapItulo 04 SISTEMA AUDITIVO,1
182101,RESECCIÓN DE FÍSTULA O QUISTE PREAURICULAR,CapItulo 04 SISTEMA AUDITIVO,1
182201,RESECCIÓN DE APÉNDICE PREAURICULAR,CapItulo 04 SISTEMA AUDITIVO,1
182301,RESECCIÓN DE QUISTE DE PABELLÓN AURICULAR,CapItulo 04 SISTEMA AUDITIVO,1
182401,ABLACIÓN DE LESIÓN DE OÍDO EXTERNO POR COAGULACIÓN- CAUTERIZACIÓN- FULGURACIÓN- CRIOTERAPIA U OTRA TÉCNICA,CapItulo 04 SISTEMA AUDITIVO,1
182402,ABLACIÓN DE LESIÓN DE OÍDO EXTERNO,CapItulo 04 SISTEMA AUDITIVO,1
182501,TOMA DE INJERTO CONDRAL DE PABELLÓN AURICULAR,CapItulo 04 SISTEMA AUDITIVO,1
183101,RESECCIÓN DE TUMOR BENIGNO DE CONDUCTO AUDITIVO EXTERNO,CapItulo 04 SISTEMA AUDITIVO,1
183102,AURICULECTOMÍA PARCIAL,CapItulo 04 SISTEMA AUDITIVO,1
183103,AURICULECTOMÍA TOTAL,CapItulo 04 SISTEMA AUDITIVO,1
184101,SUTURA DE LACERACIÓN DE PABELLÓN AURICULAR,CapItulo 04 SISTEMA AUDITIVO,1
185101,OTOPLASTIA SIN REDUCCIÓN DE TAMAÑO,CapItulo 04 SISTEMA AUDITIVO,1
185102,OTOPLASTIA CON REDUCCIÓN DE TAMAÑO,CapItulo 04 SISTEMA AUDITIVO,1
185104,PLASTIA EN LÓBULO DE OREJA,CapItulo 04 SISTEMA AUDITIVO,1
186201,RECONSTRUCCIÓN DE MEATO AUDITIVO EXTERNO CON INJERTO LIBRE MICROVASCULARIZADO,CapItulo 04 SISTEMA AUDITIVO,1
186202,RECONSTRUCCIÓN DE MEATO AUDITIVO EXTERNO,CapItulo 04 SISTEMA AUDITIVO,1
186203,RECONSTRUCCIÓN DE MEATO AUDITIVO EXTERNO VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
187101,RECONSTRUCCIÓN PROTÉSICA DE AURÍCULA,CapItulo 04 SISTEMA AUDITIVO,1
187102,RECONSTRUCCIÓN PROTÉSICA DE AURÍCULA- CON MINIPLACAS DE FIJACIÓN INTERNA (DISPOSITIVOS DE FIJACIÓN U OSTEOSÍNTESIS),CapItulo 04 SISTEMA AUDITIVO,1
187103,RECONSTRUCCIÓN POR AGENESIA DE LA AURÍCULA (PRIMER TIEMPO)- CON IMPLANTE ALOPLÁSTICO,CapItulo 04 SISTEMA AUDITIVO,1
187104,RECONSTRUCCIÓN POR AGENESIA DE LA AURÍCULA (PRIMER TIEMPO)- CON INJERTO DE CARTÍLAGO COSTAL,CapItulo 04 SISTEMA AUDITIVO,1
187105,RECONSTRUCCIÓN POR AGENESIA DE LA AURÍCULA- TRANSPOSICIÓN DEL LÓBULO EN MICROTIA (SEGUNDO TIEMPO),CapItulo 04 SISTEMA AUDITIVO,1
187106,RECONSTRUCCIÓN POR AGENESIA DE LA AURÍCULA CON RECONSTRUCCIÓN DEL TRAGO Y SURCO RETROAURÍCULAR (TERCER TIEMPO),CapItulo 04 SISTEMA AUDITIVO,1
187107,RECONSTRUCCIÓN DE PABELLÓN AURICULAR,CapItulo 04 SISTEMA AUDITIVO,1
187201,REIMPLANTE DE AURÍCULA (PABELLÓN AURICULAR),CapItulo 04 SISTEMA AUDITIVO,1
193001,ESTAPEDIOLISIS,CapItulo 04 SISTEMA AUDITIVO,1
193002,ESTAPEDIOLISIS VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
193101,ESTAPEDECTOMÍA O ESTAPEDOTOMÍA CON COLOCACIÓN DE PRÓTESIS,CapItulo 04 SISTEMA AUDITIVO,1
193102,ESTAPEDECTOMÍA O ESTAPEDOTOMÍA CON COLOCACIÓN DE PRÓTESIS VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
193201,REVISIÓN DE ESTAPEDECTOMÍA O ESTAPEDOTOMÍA,CapItulo 04 SISTEMA AUDITIVO,1
193202,REVISIÓN DE ESTAPEDECTOMÍA O ESTAPEDOTOMÍA VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
194105,CIERRE DE PERFORACIÓN DE MEMBRANA TIMPÁNICA [MIRINGOPLASTIA],CapItulo 04 SISTEMA AUDITIVO,1
194106,CIERRE DE PERFORACIÓN DE MEMBRANA TIMPÁNICA [MIRINGOPLASTIA] VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
194107,TIMPANOPLASTIA CON REVISIÓN DE LA CADENA OSICULAR,CapItulo 04 SISTEMA AUDITIVO,1
194108,TIMPANOPLASTIA CON REVISIÓN DE LA CADENA OSICULAR VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
194201,RECONSTRUCCIÓN DE CADENA ÓSEA [OSICULOPLASTIA] CON INJERTO O PRÓTESIS SOBRE REMANENTE DE CADENA ÓSEA,CapItulo 04 SISTEMA AUDITIVO,1
194202,RECONSTRUCCIÓN DE CADENA ÓSEA [OSICULOPLASTIA] CON INJERTO O PRÓTESIS SOBRE REMANENTE DE CADENA ÓSEA VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
194203,RECONSTRUCCIÓN DE CADENA ÓSEA [OSICULOPLASTIA] CON INJERTO O PRÓTESIS SOBRE VENTANA SIN CADENA ÓSEA,CapItulo 04 SISTEMA AUDITIVO,1
194204,RECONSTRUCCIÓN DE CADENA ÓSEA [OSICULOPLASTIA] CON INJERTO O PRÓTESIS SOBRE VENTANA SIN CADENA ÓSEA VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
199001,DESFUNCIONALIZACIÓN DE OÍDO MEDIO VÍA ABIERTA,CapItulo 04 SISTEMA AUDITIVO,1
199002,DESFUNCIONALIZACIÓN DE OÍDO MEDIO VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
199101,CIERRE DE FÍSTULA PERILINFÁTICA DE OÍDO MEDIO,CapItulo 04 SISTEMA AUDITIVO,1
199102,CIERRE DE FÍSTULA PERILINFÁTICA DE OÍDO MEDIO VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
199301,MASTOIDOPLASTIA,CapItulo 04 SISTEMA AUDITIVO,1
200102,TIMPANOTOMÍA CON DRENAJE DE MEMBRANA TIMPÁNICA,CapItulo 04 SISTEMA AUDITIVO,1
200103,TIMPANOTOMÍA CON DRENAJE DE MEMBRANA TIMPÁNICA VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
200104,TIMPANOSTOMÍA CON COLOCACIÓN DE DISPOSITIVO,CapItulo 04 SISTEMA AUDITIVO,1
200105,TIMPANOSTOMÍA CON COLOCACIÓN DE DISPOSITIVO VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
202101,DRENAJE DE COLECCIÓN DE MASTOIDES,CapItulo 04 SISTEMA AUDITIVO,1
202301,TIMPANOTOMÍA EXPLORATORIA,CapItulo 04 SISTEMA AUDITIVO,1
202302,TIMPANOTOMÍA EXPLORATORIA VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
202401,ASPIRACIÓN DE OÍDO MEDIO O CAVIDAD MASTOIDEA,CapItulo 04 SISTEMA AUDITIVO,1
202402,ASPIRACIÓN DE OÍDO MEDIO O CAVIDAD MASTOIDEA VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
202501,INYECCIÓN DE SUSTANCIA TERAPÉUTICA INTRATIMPÁNICA,CapItulo 04 SISTEMA AUDITIVO,1
203101,BIOPSIA DE OÍDO MEDIO E INTERNO,CapItulo 04 SISTEMA AUDITIVO,1
203102,BIOPSIA DE OÍDO MEDIO E INTERNO VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
204001,ÁTICO ANTROMASTOIDECTOMÍA,CapItulo 04 SISTEMA AUDITIVO,1
204002,ÁTICO ANTROMASTOIDECTOMÍA VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
204003,MASTOIDECTOMÍA CON EPITIMPANECTOMÍA O TIMPANOTOMÍA POSTERIOR,CapItulo 04 SISTEMA AUDITIVO,1
204004,MASTOIDECTOMÍA CON EPITIMPANECTOMÍA O TIMPANOTOMÍA POSTERIOR VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
204201,MASTOIDECTOMÍA SIN PRESERVACIÓN DE LA PARED POSTERIOR,CapItulo 04 SISTEMA AUDITIVO,1
204202,MASTOIDECTOMÍA SIN PRESERVACIÓN DE LA PARED POSTERIOR VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
204301,DESFUNCIONALIZACIÓN DE LA MASTOIDES,CapItulo 04 SISTEMA AUDITIVO,1
204302,DESFUNCIONALIZACIÓN DE LA MASTOIDES VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
204303,CORRECCIÓN DE DIVERTÍCULO DEL SENO SIGMOIDES,CapItulo 04 SISTEMA AUDITIVO,1
204304,CORRECCIÓN DE DIVERTÍCULO DEL SENO SIGMOIDES VÍA ENDOSCÓPICA,CapItulo 04 SISTEMA AUDITIVO,1
204305,CORRECCIÓN DE DEFECTO ÓSEO EN EL TEGMEN TIMPÁNICO BAJO VISIÓN MICROSCÓPICA O ENDOSCÓPICA VÍA TRANSMASTOIDEA,CapItulo 04 SISTEMA AUDITIVO,1
204306,CORRECCIÓN DE DEFECTO ÓSEO EN EL TEGMEN TIMPÁNICO BAJO VISIÓN MICROSCÓPICA O ENDOSCÓPICA VÍA FOSA MEDIA,CapItulo 04 SISTEMA AUDITIVO,1
204307,CORRECCIÓN DE DEFECTO ÓSEO EN EL TEGMEN MASTOIDEO BAJO VISIÓN MICROSCÓPICA O ENDOSCÓPICA VÍA TRANSMASTOIDEA,CapItulo 04 SISTEMA AUDITIVO,1
204308,CORRECCIÓN DE DEFECTO ÓSEO EN EL TEGMEN MASTOIDEO BAJO VISIÓN MICROSCÓPICA O ENDOSCÓPICA VÍA FOSA MEDIA,CapItulo 04 SISTEMA AUDITIVO,1
207301,DESCOMPRESIÓN DE SACO ENDOLINFÁTICO CON DERIVACIÓN,CapItulo 04 SISTEMA AUDITIVO,1
207302,DESCOMPRESIÓN DE SACO ENDOLINFÁTICO,CapItulo 04 SISTEMA AUDITIVO,1
207501,LABERINTECTOMÍA Y VESTIBULOTOMÍA- VÍA TRANSMASTOIDEA,CapItulo 04 SISTEMA AUDITIVO,1
207502,LABERINTECTOMÍA O VESTIBULOTOMÍA,CapItulo 04 SISTEMA AUDITIVO,1
