codigo_cups,codigo_soat,descripcion_soat,clase,cobertura,uvb,valor_pesos
021205,3464,CIRUGIA ENDOSCOPICA TRANSNASAL,GRUPO,POS,20,3572100
021206,1351,REPARACION FISTULA LIQUIDO CEFALORRAQUIDEO,GRUPO,POS,20,3572100
021207,1351,REPARACION FISTULA LIQUIDO CEFALORRAQUIDEO,GRUPO,POS,20,3572100
021208,1351,REPARACION FISTULA LIQUIDO CEFALORRAQUIDEO,GRUPO,POS,20,3572100
021209,1146,REPARACION MENINGOCELE CRANEAL,GRUPO,POS,20,3572100
021209,1145,REPARACION ENCEFALOCELE,GRUPO,POS,20,3572100
021210,1146,REPARACION MENINGOCELE CRANEAL,GRUPO,POS,20,3572100
021210,1145,REPARACION ENCEFALOCELE,GRUPO,POS,20,3572100
021210,1165,CRANEOPLASTIA CON REEMPLAZO OSEO,GRUPO,POS,20,3572100
021211,1146,REPARACION MENINGOCELE CRANEAL,GRUPO,POS,20,3572100
021211,1145,REPARACION ENCEFALOCELE,GRUPO,POS,20,3572100
021212,1146,REPARACION MENINGOCELE CRANEAL,GRUPO,POS,20,3572100
021212,1145,REPARACION ENCEFALOCELE,GRUPO,POS,20,3572100
021213,1146,REPARACION MENINGOCELE CRANEAL,GRUPO,POS,20,3572100
021213,1145,REPARACION ENCEFALOCELE,GRUPO,POS,20,3572100
021213,3464,CIRUGIA ENDOSCOPICA TRANSNASAL,GRUPO,POS,20,3572100
021214,1146,REPARACION MENINGOCELE CRANEAL,GRUPO,POS,20,3572100
021214,1145,REPARACION ENCEFALOCELE,GRUPO,POS,20,3572100
021214,1165,CRANEOPLASTIA CON REEMPLAZO OSEO,GRUPO,POS,20,3572100
021215,,REPARACION DE MENINGE CEREBRAL,,POS,,
021216,1351,REPARACION FISTULA LIQUIDO CEFALORRAQUIDEO,GRUPO,POS,20,3572100
021301,,RECONSTRUCCION DE LA BASE DEL CRANEO FOSA ANTERIOR VIA CRANEAL,,POS,,
021302,,RECONSTRUCCION DE LA BASE DEL CRANEO FOSA ANTERIOR VIA ENDONASAL ENDOSCOPICA,,POS,,
021303,,RECONSTRUCCION DE LA BASE DEL CRANEO FOSA MEDIA VIA CRANEAL,,POS,,
021304,,RECONSTRUCCION DE LA BASE DEL CRANEO FOSA MEDIA VIA ENDONASAL ENDOSCOPICA,,POS,,
021305,,RECONSTRUCCION DE LA BASE DEL CRANEO FOSA POSTERIOR VIA CRANEAL,,POS,,
021306,,RECONSTRUCCION DE LA BASE DEL CRANEO FOSA VIA ENDONASAL ENDOSCOPICA,,POS,,
021307,,RECONSTRUCCION DE LA BOVEDA DEL CRANEO UNILATERAL,,POS,,
021308,,RECONSTRUCCION DE LA BOVEDA DEL CRANEO BILATERAL,,POS,,
022101,1223,DERIVACION VENTRICULO SUBARACNOIDEA CERVICAL,GRUPO,POS,13,3886400
022102,,CRANEOSTOMIA CON FENESTRACION ENDOSCOPICA,,POS,,
022103,,CRANEOSTOMIA CON FENESTRACION ESTEREOTACTICA,,POS,,
022105,,TERCER VENTRICULOSTOMIA VIA ENDOSCOPICA,,POS,,
022106,,DERIVACION VENTRICULOSUBGALEAL,,POS,,
022201,1227,VENTRICULOSTOMIA (DRENAJE EXTERNO),GRUPO,POS,12,3641200
022202,1223,DERIVACION VENTRICULO SUBARACNOIDEA CERVICAL,GRUPO,POS,13,3886400
022203,1227,VENTRICULOSTOMIA (DRENAJE EXTERNO),GRUPO,POS,12,3641200
022401,1221,DERIVACION VENTRICULO PERITONEAL,GRUPO,POS,13,3886400
022402,1221,DERIVACION VENTRICULO PERITONEAL,GRUPO,POS,13,3886400
022403,1221,DERIVACION VENTRICULO PERITONEAL,GRUPO,POS,13,3886400
022404,1221,DERIVACION VENTRICULO PERITONEAL,GRUPO,POS,13,3886400
023201,1220,DERIVACION VENTRICULO ATRIAL,GRUPO,POS,13,3886400
023402,1221,DERIVACION VENTRICULO PERITONEAL,GRUPO,POS,13,3886400
023402,1226,DRENAJE DE QUISTE HACIA AURICULA,GRUPO,POS,13,3886400
023403,1221,DERIVACION VENTRICULO PERITONEAL,GRUPO,POS,13,3886400
023404,1222,DERIVACION VENTRICULO PLEURAL,GRUPO,POS,13,3886400
024101,1241,REVISION DE DERIVACION,GRUPO,POS,10,3170500
024201,1241,REVISION DE DERIVACION,GRUPO,POS,10,3170500
024202,1241,REVISION DE DERIVACION,GRUPO,POS,10,3170500
024203,1241,REVISION DE DERIVACION,GRUPO,POS,10,3170500
024301,1240,ELIMINACION DE DERIVACION,GRUPO,POS,9,2376200
025001,1227,VENTRICULOSTOMIA (DRENAJE EXTERNO),GRUPO,POS,12,3641200
028101,1144,EXTIRPACION DE LESION Y/O TEJIDO DE LAS MENINGES CEREBRALES,GRUPO,POS,20,3572100
028201,1107,TREPANACION PARA MONITOREO DE PRESION INTRACRANEANA,GRUPO,POS,12,3641200
028202,1107,TREPANACION PARA MONITOREO DE PRESION INTRACRANEANA,GRUPO,POS,12,3641200
028203,1107,TREPANACION PARA MONITOREO DE PRESION INTRACRANEANA,GRUPO,POS,12,3641200
028302,1151,IMPLANTACION ESTEREOTAXICA DE ELECTRODOS Y MATERIAL RADIO ACTIVO,GRUPO,POS,22,4980800
028303,1151,IMPLANTACION ESTEREOTAXICA DE ELECTRODOS Y MATERIAL RADIO ACTIVO,GRUPO,POS,22,4980800
028304,1151,IMPLANTACION ESTEREOTAXICA DE ELECTRODOS Y MATERIAL RADIO ACTIVO,GRUPO,POS,22,4980800
028305,,INSERCION DE REJILLA SUBDURAL,,POS,,
028307,1151,IMPLANTACION ESTEREOTAXICA DE ELECTRODOS Y MATERIAL RADIO ACTIVO,GRUPO,POS,22,4980800
028308,1151,IMPLANTACION ESTEREOTAXICA DE ELECTRODOS Y MATERIAL RADIO ACTIVO,GRUPO,POS,22,4980800
028309,1151,IMPLANTACION ESTEREOTAXICA DE ELECTRODOS Y MATERIAL RADIO ACTIVO,GRUPO,POS,22,4980800
028310,1151,IMPLANTACION ESTEREOTAXICA DE ELECTRODOS Y MATERIAL RADIO ACTIVO,GRUPO,POS,22,4980800
028311,1151,IMPLANTACION ESTEREOTAXICA DE ELECTRODOS Y MATERIAL RADIO ACTIVO,GRUPO,POS,22,4980800
028312,1151,IMPLANTACION ESTEREOTAXICA DE ELECTRODOS Y MATERIAL RADIO ACTIVO,GRUPO,POS,22,4980800
028313,1151,IMPLANTACION ESTEREOTAXICA DE ELECTRODOS Y MATERIAL RADIO ACTIVO,GRUPO,POS,22,4980800
028314,1151,IMPLANTACION ESTEREOTAXICA DE ELECTRODOS Y MATERIAL RADIO ACTIVO,GRUPO,POS,22,4980800
028401,,COLOCACION DE TRACTOR CEFALICO,,POS,,
028402,,COLOCACION DE TRACTOR ESQUELETICO CERVICAL,,POS,,
028501,,EXTRACCION O RETIRO DE TRACTOR CEFALICO,,POS,,
028502,,EXTRACCION O RETIRO DE TRACTOR ESQUELETICO CERVICAL,,POS,,
028601,1149,INJERTOS INTRACRANEANOS (MEDULA SUPRARRENAL),GRUPO,POS,22,4980800
028602,1149,INJERTOS INTRACRANEANOS (MEDULA SUPRARRENAL),GRUPO,POS,22,4980800
029001,,EMBOLIZACION DE TUMORES INTRACRANEANOS,,POS,,
029002,,EMBOLIZACION DE TUMORES ESPINALES,,POS,,
029101,,CATETERIZACION SUPRASELECTIVA DE VASO INTRACRANEANO,,POS,,
030105,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030106,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030107,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030108,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030109,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030110,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030111,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030112,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030113,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030208,1382,DESCOMPRENSION MEDULAR POR ABORDAJE COSTO VERTEBRAL,GRUPO,POS,22,4980800
030208,1380,DESCOMPRESION MEDULAR DORSAL O DORSO LUMBAR - POR VIA ANTERIOR,GRUPO,POS,22,4980800
030208,1381,DESCOMPRESION MEDULAR DORSAL O LUMBAR - POR VIA ANTERO LATERAL,GRUPO,POS,22,4980800
030208,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030208,1386,LAMINECTOMIA PARA RESECCION U OCLUSION DE MALFORMACION ARTERIOVENOSA DE LA MEDULA - CERVICAL - DORSAL O DORSO LUMBAR,GRUPO,POS,23,7112200
030208,1384,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - UNO O DOS SEGMENTOS,GRUPO,POS,21,4300600
030209,1382,DESCOMPRENSION MEDULAR POR ABORDAJE COSTO VERTEBRAL,GRUPO,POS,22,4980800
030209,1380,DESCOMPRESION MEDULAR DORSAL O DORSO LUMBAR - POR VIA ANTERIOR,GRUPO,POS,22,4980800
030209,1381,DESCOMPRESION MEDULAR DORSAL O LUMBAR - POR VIA ANTERO LATERAL,GRUPO,POS,22,4980800
030209,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030209,1386,LAMINECTOMIA PARA RESECCION U OCLUSION DE MALFORMACION ARTERIOVENOSA DE LA MEDULA - CERVICAL - DORSAL O DORSO LUMBAR,GRUPO,POS,23,7112200
030209,1384,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - UNO O DOS SEGMENTOS,GRUPO,POS,21,4300600
030210,1382,DESCOMPRENSION MEDULAR POR ABORDAJE COSTO VERTEBRAL,GRUPO,POS,22,4980800
030210,1380,DESCOMPRESION MEDULAR DORSAL O DORSO LUMBAR - POR VIA ANTERIOR,GRUPO,POS,22,4980800
030210,1381,DESCOMPRESION MEDULAR DORSAL O LUMBAR - POR VIA ANTERO LATERAL,GRUPO,POS,22,4980800
030210,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030210,1386,LAMINECTOMIA PARA RESECCION U OCLUSION DE MALFORMACION ARTERIOVENOSA DE LA MEDULA - CERVICAL - DORSAL O DORSO LUMBAR,GRUPO,POS,23,7112200
030210,1384,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - UNO O DOS SEGMENTOS,GRUPO,POS,21,4300600
030211,1382,DESCOMPRENSION MEDULAR POR ABORDAJE COSTO VERTEBRAL,GRUPO,POS,22,4980800
030211,1380,DESCOMPRESION MEDULAR DORSAL O DORSO LUMBAR - POR VIA ANTERIOR,GRUPO,POS,22,4980800
030211,1381,DESCOMPRESION MEDULAR DORSAL O LUMBAR - POR VIA ANTERO LATERAL,GRUPO,POS,22,4980800
030211,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030211,1386,LAMINECTOMIA PARA RESECCION U OCLUSION DE MALFORMACION ARTERIOVENOSA DE LA MEDULA - CERVICAL - DORSAL O DORSO LUMBAR,GRUPO,POS,23,7112200
030211,1385,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - MAS DE DOS SEGMENTOS,GRUPO,POS,22,4980800
030212,1382,DESCOMPRENSION MEDULAR POR ABORDAJE COSTO VERTEBRAL,GRUPO,POS,22,4980800
030212,1380,DESCOMPRESION MEDULAR DORSAL O DORSO LUMBAR - POR VIA ANTERIOR,GRUPO,POS,22,4980800
030212,1381,DESCOMPRESION MEDULAR DORSAL O LUMBAR - POR VIA ANTERO LATERAL,GRUPO,POS,22,4980800
030212,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030212,1386,LAMINECTOMIA PARA RESECCION U OCLUSION DE MALFORMACION ARTERIOVENOSA DE LA MEDULA - CERVICAL - DORSAL O DORSO LUMBAR,GRUPO,POS,23,7112200
030212,1385,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - MAS DE DOS SEGMENTOS,GRUPO,POS,22,4980800
030213,1382,DESCOMPRENSION MEDULAR POR ABORDAJE COSTO VERTEBRAL,GRUPO,POS,22,4980800
030213,1380,DESCOMPRESION MEDULAR DORSAL O DORSO LUMBAR - POR VIA ANTERIOR,GRUPO,POS,22,4980800
030213,1381,DESCOMPRESION MEDULAR DORSAL O LUMBAR - POR VIA ANTERO LATERAL,GRUPO,POS,22,4980800
030213,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030213,1386,LAMINECTOMIA PARA RESECCION U OCLUSION DE MALFORMACION ARTERIOVENOSA DE LA MEDULA - CERVICAL - DORSAL O DORSO LUMBAR,GRUPO,POS,23,7112200
030213,1385,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - MAS DE DOS SEGMENTOS,GRUPO,POS,22,4980800
030214,1384,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - UNO O DOS SEGMENTOS,GRUPO,POS,21,4300600
030214,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030214,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030215,1384,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - UNO O DOS SEGMENTOS,GRUPO,POS,21,4300600
030215,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030215,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030216,1384,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - UNO O DOS SEGMENTOS,GRUPO,POS,21,4300600
030216,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030216,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030217,1385,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - MAS DE DOS SEGMENTOS,GRUPO,POS,22,4980800
030217,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030217,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030218,1385,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - MAS DE DOS SEGMENTOS,GRUPO,POS,22,4980800
030218,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030218,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030219,1385,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - MAS DE DOS SEGMENTOS,GRUPO,POS,22,4980800
030219,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030219,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030220,1384,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - UNO O DOS SEGMENTOS,GRUPO,POS,21,4300600
030220,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030220,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030221,1384,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - UNO O DOS SEGMENTOS,GRUPO,POS,21,4300600
030221,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030221,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030222,1384,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - UNO O DOS SEGMENTOS,GRUPO,POS,21,4300600
030222,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030222,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030223,1385,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - MAS DE DOS SEGMENTOS,GRUPO,POS,22,4980800
030223,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030223,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030224,1385,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - MAS DE DOS SEGMENTOS,GRUPO,POS,22,4980800
030224,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030224,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030225,1385,LAMINECTOMIA Y SECCION DE LOS LIGAMENTOS DENTADOS - CON O SIN INJERTO DURAL O CERVICAL - MAS DE DOS SEGMENTOS,GRUPO,POS,22,4980800
030225,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030225,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030226,1382,DESCOMPRENSION MEDULAR POR ABORDAJE COSTO VERTEBRAL,GRUPO,POS,22,4980800
030226,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030226,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030227,1382,DESCOMPRENSION MEDULAR POR ABORDAJE COSTO VERTEBRAL,GRUPO,POS,22,4980800
030227,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030227,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030228,1382,DESCOMPRENSION MEDULAR POR ABORDAJE COSTO VERTEBRAL,GRUPO,POS,22,4980800
030228,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030228,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030229,1382,DESCOMPRENSION MEDULAR POR ABORDAJE COSTO VERTEBRAL,GRUPO,POS,22,4980800
030229,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030229,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030230,1382,DESCOMPRENSION MEDULAR POR ABORDAJE COSTO VERTEBRAL,GRUPO,POS,22,4980800
030230,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030230,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030231,1382,DESCOMPRENSION MEDULAR POR ABORDAJE COSTO VERTEBRAL,GRUPO,POS,22,4980800
030231,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030231,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030301,1313,UNO O MAS INTERESPACIOS CERVICAL TORAXICA O LUMBAR - BILATERAL,GRUPO,POS,22,4980800
030301,1311,UNO O MAS INTERESPACIOS CERVICAL - TORAXICA O LUMBAR - UNILATERAL,GRUPO,POS,21,4300600
030302,,ESCISION DE QUISTE SINOVIAL FACETARIO VIA POSTERIOR,,POS,,
030404,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030405,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030406,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030407,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030408,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
030409,1301,LAMINECTOMIA PARA EXPLORACION DEL CANAL RAQUIDEO - UNO O MAS SEGMENTOS EXTRADURAL - SUBDURAL O INTRAMEDULAR (CERVICAL - DORSAL - LUMBAR O SACRA),GRUPO,POS,20,3572100
031101,1323,LAMINECTOMIA PARA RIZOTOMIA - MAS DE DOS SEGMENTOS,GRUPO,POS,22,4980800
031101,1322,LAMINECTOMIA PARA RIZOTOMIA - UNO O DOS SEGMENTOS,GRUPO,POS,21,4300600
031102,1323,LAMINECTOMIA PARA RIZOTOMIA - MAS DE DOS SEGMENTOS,GRUPO,POS,22,4980800
031102,1322,LAMINECTOMIA PARA RIZOTOMIA - UNO O DOS SEGMENTOS,GRUPO,POS,21,4300600
031103,1323,LAMINECTOMIA PARA RIZOTOMIA - MAS DE DOS SEGMENTOS,GRUPO,POS,22,4980800
031103,1322,LAMINECTOMIA PARA RIZOTOMIA - UNO O DOS SEGMENTOS,GRUPO,POS,21,4300600
031104,,RIZOLISIS FACETARIA (NEUROTOMIA DE RAMA MEDIAL) VIA PERCUTANEA,,POS,,
031105,,RIZOLISIS FACETARIA (NEUROTOMIA DE RAMA MEDIAL) VIA ENDOSCOPICA,,POS,,
032001,1326,LAMINECTOMIA PARA CORDOTOMIA - BILATERAL - EN DOS TIEMPOS - CERVICAL O DORSAL,GRUPO,POS,23,7112200
032001,1325,LAMINECTOMIA PARA CORDOTOMIA - BILATERAL - EN UN TIEMPO - CERVICAL O DORSAL,GRUPO,POS,22,4980800
032001,1324,LAMINECTOMIA PARA CORDOTOMIA - UNILATERAL - EN UN TIEMPO - CERVICAL O DORSAL,GRUPO,POS,21,4300600
032002,1341,LESION ESTEREOTAXIA DE LA MEDULA PERCUTANEA - CUALQUIER MODALIDAD - INCLUSIVE ESTIMULACION Y/O REGISTRO,GRUPO,POS,21,4300600
032003,1341,LESION ESTEREOTAXIA DE LA MEDULA PERCUTANEA - CUALQUIER MODALIDAD - INCLUSIVE ESTIMULACION Y/O REGISTRO,GRUPO,POS,21,4300600
032303,1405,NEUROLISIS PERCUTANEA CON RADIOFRECUENCIA O SUSTANCIAS QUIMICAS,GRUPO,POS,22,4980800
032304,1405,NEUROLISIS PERCUTANEA CON RADIOFRECUENCIA O SUSTANCIAS QUIMICAS,GRUPO,POS,22,4980800
032401,1321,LAMINECTOMIA PARA MIELOTOMIA - TIPO BISCHOF - DORSAL O LUMBAR,GRUPO,POS,22,4980800
033101,26104,PUNCION LUMBAR,PUNTOS,POS,6.92,80000
033102,,DRENAJE LUMBAR TRANSITORIO,,POS,,
033103,,MANOMETRIA DE LIQUIDO CEFALORRAQUIDEO,,POS,,
033201,17102,MEDULA ESPINAL,GRUPO,POS,9,2376200
033201,17103,MENINGES VERTEBRALES,GRUPO,POS,9,2376200
