codigo_iss,clase,codigo_cups,descripcion,tipo_valor,uvr,valor_pesos
213467,PB,878502,LINFANGIOGRAFIA DE AMBOS MIEMBROS SUPERIORES,PESOS,,344270
213467,PB,878601,LINFANGIOGRAFIA DE MIEMBRO INFERIOR.,PESOS,,344270
213467,PB,878602,LINFANGIOGRAFIA DE AMBOS MIEMBROS INFERIORES,PESOS,,344270
213467,PB,878941,LINFANGIOGRAFIA NCOC,PESOS,,344270
212468,PB,876500,SINOGRAFIA O FISTULOGRAFIA DE PARED TORACICA SOD (54) valor de la región agregar (54),PESOS,,46590
212468,PB,877400,SINOGRAFIA O FISTULOGRAFIA DE PARED ABDOMINAL SOD (54),PESOS,,46590
213469,,M21439,BIOPSIA PERCUTÁNEA POR PUNCIÓN O ASPIRACIÓN (325) valor del procedimiento agregar (325),PESOS,,38550
213471,PB,M21471,"CAMBIO DE TUBO, REUBICACIÓN (325)",PESOS,,49415
213470,PB,877601,COLANGIOGRAFIA EN LA VIA BILIAR [PERCUTANEA],PESOS,,149270
213472,PB,380702,TROMBOLISIS VENOSA ABDOMINAL VIA ENDOVASCULAR,PESOS,,378485
213472,PB,380910,TROMBOLISIS DE VENAS DE MIEMBROS INFERIORES POR VIA ENDOVASCULAR (354) APLICA: únicamente para venas profundas (354),PESOS,,378485
213473,PB,428100,INSERCION DE TUBO O PROTESIS (STENT) PERMANENTE EN ESOFAGO SOD,PESOS,,356425
213474,,391704,DERIVACION PORTO-SISTEMICA TRANSYUGULAR INTRAHEPATICA ( T.I.P.S.) (147) APLICA: para hipertensión portal (147),PESOS,,1561930
213501,PB,380110,TROMBOLISIS DE VASOS INTRACRANEALES POR VIA ENDOVASCULAR (244) (248),PESOS,,2157060
213501,PB,385120,OCLUSION DE LESION EN VASOS INTRACRANEALES POR VIA ENDOVASCULAR (245) (248),PESOS,,2157060
213501,PB,395010,ANGIOPLASTIA CON BALON DE VASOS INTRACRANEALES (246) (248),PESOS,,2157060
213502,,382301,"PRUEBA FUNCIONAL EN VASOS INTRACRANEALES (PRUEBA DE WADA) (251) APLICA: únicamente para planeación de cirugía funcional: definición de áreas elocuentes, para movimientos anormales, psicocirugía o epilepsia (251)",PESOS,,1647915
213502,PB,380210,TROMBOLISIS DE VASOS DE CABEZA Y CUELLO POR VIA ENDOVASCULAR (244) (248) (352) APLICA: únicamente para vasos extracraneanos (352),PESOS,,1647915
213502,PB,385220,OCLUSION DE VASOS DE CABEZA Y CUELLO POR VIA ENDOVASCULAR (245) (248) (352),PESOS,,1647915
213503,PB,385401,OCLUSION DE VASOS ESPINALES POR VIA ENDOVASCULAR (253),PESOS,,2137625
213504,,386301,"ESCLEROSIS DE LESION EN VASOS SANGUINEOS , POR VIA PERCUTANEA (331) (332) (331) EXCLUYE: la arteriografía (332)",PESOS,,323705
213505,,395200,REPARO ENDOVASCULAR DE ANEURISMA SOD (250) (333) Excluye: la arteria aorta (333) TOMOGRAFIA COMPUTARIZADA O ESCANOGRAFIA,PESOS,,2157060
213601,PB,879111,TOMOGRAFIA AXIAL COMPUTADA DE CRANEO SIMPLE,PESOS,,97045
213602,PB,879112,TOMOGRAFIA AXIAL COMPUTADA DE CRANEO CON CONTRASTE,PESOS,,106450
213603,PB,879113,TOMOGRAFIA AXIAL COMPUTADA DE CRANEO SIMPLE Y CON CONTRASTE,PESOS,,121875
213604,PB,879122,"TOMOGRAFIA AXIAL COMPUTADA DE OIDO, PEÑASCO Y CONDUCTO AUDITIVO INTERNO (CORTES AXIALES Y CORONALES)-",PESOS,,106525
213605,PB,879116,TOMOGRAFIA AXIAL COMPUTADA DE SILLA TURCA (HIPOFISIS),PESOS,,106525
213606,PB,879131,TOMOGRAFIA AXIAL COMPUTADA DE SENOS PARANASALES O CARA (CORTES AXIALES Y CORONALES),PESOS,,106525
213607,PB,879132,TOMOGRAFIA AXIAL COMPUTADA DE RINOFARINGE (CORTES AXIALES Y CORONALES),PESOS,,106525
213608,PB,879121,TOMOGRAFIA AXIAL COMPUTADA DE ORBITAS (CORTES AXIALES Y CORONALES),PESOS,,82800
213609,PB,879205,"TOMOGRAFIA AXIAL COMPUTADA DE COLUMNA SEGMENTOS CERVICAL, TORACICO, LUMBAR Y/O SACRO, COMPLEMENTO A MIELOGRAFIA (CADA SEGMENTO)",PESOS,,90270
213610,PB,879201,"TOMOGRAFIA AXIAL COMPUTADA DE COLUMNA SEGMENTOS CERVICAL, TORACICO, LUMBAR Y/O SACRO, POR CADA NIVEL (TRES ESPACIOS)",PESOS,,64935
213611,PB,879161,TOMOGRAFIA AXIAL COMPUTADA DE CUELLO (TEJIDOS BLANDOS),PESOS,,90270
213612,PB,879162,TOMOGRAFIA AXIAL COMPUTADA DE LARINGE,PESOS,,90270
213613,PB,879301,TOMOGRAFIA AXIAL COMPUTADA DE TORAX,PESOS,,100990
213614,PB,879391,TOMOGRAFIA AXIAL COMPUTADA DE TORAX EXTENDIDO AL ABDOMEN SUPERIOR CON SUPRARRENALES,PESOS,,131840
213615,PB,879410,TOMOGRAFIA AXIAL COMPUTADA DE ABDOMEN SUPERIOR,PESOS,,114410
213616,PB,879460,TOMOGRAFIA AXIAL COMPUTADA DE PELVIS,PESOS,,90270
213617,PB,879420,TOMOGRAFIA AXIAL COMPUTADA DE ABDOMEN Y PELVIS (ABDOMEN TOTAL),PESOS,,132870
213618,PB,879510,TOMOGRAFIA AXIAL COMPUTADA DE MIEMBROS SUPERIORES Y ARTICULACIONES,PESOS,,82800
213618,PB,879520,TOMOGRAFIA AXIAL COMPUTADA DE MIEMBROS INFERIORES Y ARTICULACIONES,PESOS,,82800
213619,PB,879150,TOMOGRAFIA AXIAL COMPUTADA DE ARTICULACION TEMPORO MANDIBULAR (BILATERAL),PESOS,,106455
213620,PB,879522,TOMOGRAFIA AXIAL COMPUTADA DE MIEMBROS INFERIORES: ANTEVERSION FEMORAL O TORSION TIBIAL,PESOS,,31405
213621,PB,879523,TOMOGRAFIA AXIAL COMPUTADA DE MIEMBROS INFERIORES: AXIALES DE ROTULA O LONGITUD DE MIEMBROS INFERIORES,PESOS,,31405
213622,PB,886011,OSTEODENSITOMETRIA POR TAC,PESOS,,106455
213624,,879920,TOMOGRAFIA AXIAL COMPUTADA CON MODALIDAD DINAMICA (SECUENCIA RAPIDA),PESOS,,27670
213625,PB,879990,TOMOGRAFIA AXIAL COMPUTADA COMO GUIA PARA PROCEDIMIENTOS INTERVENCIONISTAS O QUIRURGICOS,PESOS,,70795
213626,PB,879910,TOMOGRAFIA AXIAL COMPUTADA EN RECONSTRUCCION TRIDIMENSIONAL,PESOS,,140690
M21704,PB,879114,CISTERNOGRAFIA POR TOMOGRAFIA AXIAL COMPUTARIZADA (TAC) PROCEDIMIENTOS ECOGRAFICOS VASCULARES NO INVASIVOS Y RESONANCIA MAGNETICA ECOGRAFIAS,PESOS,,210590
28101,PB,951301,"ULTRASONOGRAFIA OCULAR MODO A Y B, CON CONTENIDO ORBITARIO Y TRANSDUCTOR DE 7 MHZ O MAS -ACR",PESOS,,55915
311100,PB,881431,ULTRASONOGRAFÍA OBSTETRICA TRANSABDOMINAL,PESOS,,17925
311101,PB,881434,ULTRASONOGRAFÍA OBSTETRICA CON PERFIL BIOFISICO,PESOS,,25945
312102,PB,881360,ULTRASONOGRAFIA PELVICA CON ANALISIS DOPPLER ACR,PESOS,,41155
312102,PB,881362,ULTRASONOGRAFIA DE MASAS DE TEJIDOS BLANDOS DE ABDOMEN CON ANALISIS DOPPLER,PESOS,,126475
311103,PB,881318,ULTRASONOGRAFIA DE RECTO,PESOS,,13865
311103,PB,881402,ULTRASONOGRAFÍA PELVICA GINECOLOGICA TRANSABDOMINAL,PESOS,,13865
311104,PB,881401,ULTRASONOGRAFÍA PELVICA GINECOLOGICA TRANSVAGINAL,PESOS,,22935
311104,PB,881432,ULTRASONOGRAFÍA OBSTETRICA TRANSVAGINAL,PESOS,,22935
312106,PB,881403,ULTRASONOGRAFÍA PELVICA GINECOLOGICA: ESTUDIO INTEGRAL FOLICULAR CON ECO VAGINAL (TRANSDUCTOR DE 7 MHZ O MAS),PESOS,,48405
311107,PB,881306,"ULTRASONOGRAFIA DE HIGADO, PANCREAS, VIA BILIAR Y VESICULA",PESOS,,25770
311108,PB,881331,"ULTRASONOGRAFIA DE RIÑONES, BAZO, AORTA O ADRENALES",PESOS,,25770
312110,PB,881305,"ULTRASONOGRAFÍA DE ABDOMEN SUPERIOR: HIGADO, PANCREAS, VIAS BILIARES, RIÑONES, BAZO Y GRANDES VASOS",PESOS,,40950
312110,PB,881340,ULTRASONOGRAFIA DE ABDOMEN: MASAS ABDOMINALES Y DE RETROPERITONEO (254),PESOS,,40950
312111,PB,881302,"ULTRASONOGRAFÍA DE ABDOMEN TOTAL : HIGADO, PANCREAS, VESICULA, VIAS BILIARES, RIÑONES, BAZO, GRANDES VASOS, PELVIS Y FLANCOS",PESOS,,51540
311112,PB,881131,ULTRASONOGRAFIA DIAGNOSTICA DE GLANDULAS SALIVALES CON TRANSDUCTOR DE 7 MHZ O MAS,PESOS,,23975
311112,PB,881141,ULTRASONOGRAFIA DIAGNOSTICA DE TIROIDES CON TRANSDUCTOR DE MHZ O 23.975 MAS,POR_VERIFICAR,,
311112,PB,881510,ULTRASONOGRAFÍA TESTICULAR CON TRANSDUCTOR DE 7 MHZ O MAS,PESOS,,23975
311112,PB,881521,ULTRASONOGRAFÍA DE PENE CON TRANSDUCTOR DE 7 MHZ O MAS,PESOS,,23975
311113,PB,881301,ULTRASONOGRAFIA DIAGNOSTICA DE TEJIDOS BLANDOS DE PARED ABDOMINAL Y DE PELVIS,PESOS,,30190
311113,PB,881601,ULTRASONOGRAFÍA DE TEJIDOS BLANDOS EN LAS EXTREMIDADES SUPERIORES CON TRANSDUCTOR DE 7 MHZ O MAS,PESOS,,30190
311113,PB,881602,ULTRASONOGRAFÍA DE TEJIDOS BLANDOS EN LAS EXTREMIDADES INFERIORES CON TRANSDUCTOR DE 7 MHZ O MAS,PESOS,,30190
311114,PB,881610,ULTRASONOGRAFÍA ARTICULAR DE HOMBRO,PESOS,,28115
311114,PB,881620,ULTRASONOGRAFÍA ARTICULAR DE RODILLA,PESOS,,28115
311114,PB,881630,ULTRASONOGRAFÍA ARTICULAR DE PELVIS (CADERA),PESOS,,28115
311115,PB,881240,ULTRASONOGRAFIA DIAGNOSTICA DE TORAX: PERICARDIO O PLEURA,PESOS,,23235
311116,PB,881201,"ULTRASONOGRAFIA DIAGNOSTICA DE MAMA, CON TRANSDUCTOR DE MHZ O MAS 28.115",POR_VERIFICAR,,
311117,PB,881112,ULTRASONOGRAFIA DIAGNOSTICA CEREBRAL TRANSFONTANELAR CON TRANSDUCTOR DE 7.MHZ O MAS,PESOS,,35170
311118,PB,881313,ULTRASONOGRAFIA DE ABDOMEN: PILORO,PESOS,,22650
311119,PB,881502,ULTRASONOGRAFÍA DE PROSTATA TRANSRECTAL,PESOS,,57625
313120,PB,881220,GUIA ECOGRAFICA PARA PROCEDIMIENTOS DIAGNOSTICOS DE MAMA-ACR,PESOS,,35350
313120,PB,881390,ULTRASONOGRAFIA DEL ABDOMEN Y PELVIS COMO GUIA DE PROCEDIMIENTO QUIRURGICO O INTERVENCIONISTA (55),PESOS,,31985
311125,PB,881332,"ULTRASONOGRAFIA DE VIAS URINARIAS (RIÑONES, VEJIGA Y PROSTATA TRANSABDOMINAL) (62)",PESOS,,30190
311125,PB,881501,ULTRASONOGRAFÍA DE PROSTATA TRANSABDOMINAL (62),PESOS,,30190
313126,,881410,ULTRASONOGRAFÍA PELVICA GINECOLOGICA: HISTEROSONOGRAFIA O HISTEROSALPINGOSONOGRAFIA (203) ESTUDIOS DE ECOGRAFIA Y DOPPLER (doppler duplex),PESOS,,57020
312230,PB,882298,DOPPLER OBSTETRICO CON EVALUACION DE CIRCULACION PLACENTARIA,PESOS,,41580
312231,PB,882210,DOPPLER DE AORTA ABDOMINAL,PESOS,,85150
312231,PB,882211,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE AORTA ABDOMINAL,PESOS,,85150
312231,PB,882212,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE AORTA ABDOMINAL A COLOR,PESOS,,110695
312231,PB,882250,DOPPLER DE VENA CAVA,PESOS,,85150
312231,PB,882251,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VENA CAVA,PESOS,,85150
312231,PB,882252,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VENA CAVA A COLOR,PESOS,,110695
312231,PB,882291,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] CON EVALUACION DE FLUJO SANGUINEO EN MASAS ABDOMINALES,PESOS,,85150
312231,PB,882293,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] CON EVALUACION DE FLUJO SANGUINEO EN MASAS PELVICAS,PESOS,,85150
312232,,882295,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] CON EVALUACION DE FLUJO SANGUINEO EN HIPERTENSION PORTAL,PESOS,,77480
312233,PB,882110,"DOPPLER DE VASOS DEL CUELLO (CAROTIDAS, VERTEBRALES, YUGULAR)",PESOS,,69805
312233,PB,882111,"DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS DEL CUELLO (CAROTIDAS, VERTEBRALES, YUGULAR)",PESOS,,69805
312233,PB,882112,"DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS DELCUELLO (CAROTIDAS, VERTEBRALES, YUGULAR) A COLOR",PESOS,,90747
312233,PB,882130,DOPPLER DE OTROS VASOS PERIFERICOS DEL CUELLO NCOC **,PESOS,,69805
312233,PB,882131,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE OTROS VASOS PERIFERICOS DEL CUELLO NCOC,PESOS,,69805
312233,PB,882132,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE OTROS VASOS PERIFERICOS DEL CUELLO A COLOR NCOC,PESOS,,69805
312234,PB,882101,DOPPLER TRANSCRANEAL,PESOS,,105715
312234,PB,882102,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] TRANSCRANEAL,PESOS,,105715
312234,PB,882103,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] TRANSCRANEAL A COLOR,PESOS,,137430
312235,PB,882310,DOPPLER DE VASOS ARTERIALES DE MIEMBROS SUPERIORES,PESOS,,94475
312235,PB,882312,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS ARTERIALES DE MIEMBROS SUPERIORES,PESOS,,94475
312235,PB,882330,DOPPLER DE VASOS ARTERIALES DE MIEMBROS INFERIORES,PESOS,,94475
312235,PB,882332,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS ARTERIALES DE MIEMBROS INFERIORES,PESOS,,94475
312235,PB,882334,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS ARTERIALES DE MIEMBROS INFERIORES A COLOR,PESOS,,94475
312236,PB,882311,DOPPLER DE VASOS VENOSOS DE MIEMBROS SUPERIORES,PESOS,,81750
312236,PB,882313,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS VENOSOS DE MIEMBROS SUPERIORES A COLOR,PESOS,,106275
312236,PB,882331,DOPPLER DE VASOS VENOSOS DE MIEMBROS INFERIORES,PESOS,,81750
312236,PB,882333,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS VENOSOS DE MIEMBROS INFERIORES,PESOS,,81750
312238,PB,881511,ULTRASONOGRAFÍA TESTICULAR CON ANALISIS DOPPLER,PESOS,,36175
312238,PB,882271,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS DEL PENE,PESOS,,36175
312238,PB,882281,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS ESCROTALES,PESOS,,36175
312240,PB,882610,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE RIÑON TRASPLANTADO,PESOS,,48545
312240,PB,882611,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE RIÑON TRASPLANTADO A COLOR,PESOS,,63109
312241,PB,882600,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE OTROS ORGANOS TRANSPLANTADOS SOD,PESOS,,59180
312242,PB,881118,ULTRASONOGRAFIA DIAGNOSTICA CEREBRAL TRANSFONTANELAR CON ANALISIS DOPPLER,PESOS,,75585
312244,,882105,DOPPLER TRANSCRANEAL CON MONITOREO DE 24 HORAS,PESOS,,237925
312245,,951321,"DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS OCULARES (ARTERIA Y VENA CENTRAL DE RETINA, ARTERIA OFTALMICA Y VASOS CILIARES) A COLOR",PESOS,,90636
312246,PB,882201,DOPPLER DE VASOS ABDOMINALES Y/O PELVICOS NCOC **,PESOS,,69805
312246,PB,882202,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS ABDOMINALES Y/O PELVICOS NCOC **,PESOS,,69805
312246,PB,882203,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE VASOS ABDOMINALES Y/O PELVICOS NCOC A COLOR,PESOS,,90747
312246,PB,882220,DOPPLER DE VASOS RENALES,PESOS,,69805
312246,PB,882221,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE ARTERIAS RENALES,PESOS,,69805
312246,PB,882222,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE ARTERIAS RENALES A COLOR,PESOS,,90747
312246,PB,882230,DOPPLER DE ARTERIAS MESENTERICAS,PESOS,,69805
312246,PB,882231,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE ARTERIAS MESENTERICAS,PESOS,,69805
312246,PB,882232,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE ARTERIAS MESENTERICAS A COLOR,PESOS,,90747
312246,PB,882240,DOPPLER DE TRONCO CELIACO,PESOS,,69805
312246,PB,882241,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE TRONCO CELIACO,PESOS,,69805
312246,PB,882242,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE TRONCO CELIACO A COLOR,PESOS,,90747
312246,PB,882260,DOPPLER DE ARTERIAS ILIACAS,PESOS,,69805
312246,PB,882261,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE ARTERIAS ILIACAS,PESOS,,69805
312246,PB,882262,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] DE ARTERIAS ILIACAS A COLOR,PESOS,,90747
313247,,882840,DUPLEX SCANNING [DOPPLER- ECOGRAFIA] COMO GUIA EN COLOCACION DE CATETERES,PESOS,,100710
M31213,PB,E31213,FONOANGIOGRAFÍA CAROTIDEA ** NCOC: Clasificable bajo Otro Concepto ESTUDIOS VASCULARES NO INVASIVOS PLETISMOGRAFIA,PESOS,,56910
312401,PB,951800,OCULOPLETISMOGRAFIA SOD,PESOS,,41580
312402,PB,882305,PLETISMOGRAFIA DE VASOS ARTERIALES EN MIEMBROS SUPERIORES,PESOS,,41580
312402,PB,882306,PLETISMOGRAFIA DE VASOS VENOSOS EN MIEMBROS SUPERIORES,PESOS,,41580
312402,PB,882325,PLETISMOGRAFIA DE VASOS ARTERIALES EN MIEMBROS INFERIORES,PESOS,,41580
312402,PB,882326,PLETISMOGRAFIA DE VASOS VENOSOS EN MIEMBROS INFERIORES,PESOS,,41580
312402,PB,882350,PLETISMOGRAFIA VENOSA CUANTITATIVA DE MIEMBROS INFERIORES (APG),PESOS,,41580
312403,PB,882340,"PLETISMOGRAFIA ARTERIAL DE MIEMBROS INFERIORES, POST EJERCICIO",PESOS,,70680
312404,PB,882270,PLETISMOGRAFIA ARTERIAL PENEANA,PESOS,,41580
312405,,882390,MEDICION DE PRESIONES SEGMENTARIAS E INDICES ARTERIALES CON DOPPLER RESONANCIA MAGNETICA,PESOS,,70680
313301,PB,883101,RESONANCIA NUCLEAR MAGNETICA DE CEREBRO,PESOS,,366035
313302,PB,883103,RESONANCIA NUCLEAR MAGNETICA DE ORBITAS,PESOS,,366035
313303,PB,883102,RESONANCIA NUCLEAR MAGNETICA DE BASE DE CRANEO-SILLA TURCA,PESOS,,366035
313304,PB,883210,RESONANCIA NUCLEAR MAGNETICA DE COLUMNA CERVICAL SIMPLE,PESOS,,366035
313305,PB,883220,RESONANCIA NUCLEAR MAGNETICA DE COLUMNA TORACICA SIMPLE,PESOS,,366035
313306,PB,883230,RESONANCIA NUCLEAR MAGNETICA DE COLUMNA LUMBOSACRA SIMPLE,PESOS,,366035
313307,PB,883301,RESONANCIA NUCLEAR MAGNETICA DE TORAX PROYECCIONES PA Y LATERAL,PESOS,,366035
313307,PB,883302,RESONANCIA NUCLEAR MAGNETICA DE TORAX CON PROYECCIONES DECUBITO LATERAL O CON BUCKY,PESOS,,366035
313307,PB,883304,"RESONANCIA NUCLEAR MAGNETICA DE TORAX PROYECCIONES PA Y LATERAL, CON FLUOROSCOPIA",PESOS,,455995
313307,PB,883306,RESONANCIA NUCLEAR MAGNETICA DE TORAX Y APARATO CARDIOVASCULAR,PESOS,,366035
313307,PB,883321,RESONANCIA NUCLEAR MAGNETICA DE CORAZON CON VALORACION DE LA MORFOLOGIA,PESOS,,366035
313308,PB,883401,RESONANCIA NUCLEAR MAGNETICA DE ABDOMEN,PESOS,,366035
313309,PB,883440,RESONANCIA NUCLEAR MAGNETICA DE PELVIS,PESOS,,366035
313310,,883341,ANGIORRESONANCIA DE TORAX (SIN INCLUIR CORAZON),PESOS,,388610
313310,,883410,ANGIORRESONANCIA DE ABDOMEN SIMPLE,PESOS,,388610
313310,,883450,ANGIORRESONANCIA DE PELVIS SIMPLE,PESOS,,388610
313310,,883540,ANGIORRESONANCIA DE LA EXTREMIDAD INFERIOR SIMPLE,PESOS,,388610
313310,,883550,ANGIORRESONANCIA DE MIEMBRO SUPERIOR SIMPLE,PESOS,,388610
313311,PB,883590,RESONANCIA NUCLEAR MAGNETICA DE SISTEMA MUSCULO ESQUELETICO NCOC,PESOS,,366035
313312,PB,883511,"RESONANCIA NUCLEAR MAGNETICA DE MIEMBRO SUPERIOR, SIN INCLUIR ARTICULACIONES",PESOS,,280620
313312,PB,883512,"RESONANCIA NUCLEAR MAGNETICA DE ARTICULACIONES DE MIEMBRO SUPERIOR (CODO, HOMBRO Y/O PUÑO)",PESOS,,280620
313312,PB,883521,RESONANCIA NUCLEAR MAGNETICA DE MIEMBRO INFERIOR SIN INCLUIR ARTICULACIONES,PESOS,,280620
313312,PB,883522,"RESONANCIA NUCLEAR MAGNETICA DE ARTICULACIONES DE MIEMBRO INFERIOR (PELVIS. RODILLA, PIE Y/O CUELLO DE PIE)",PESOS,,280620
313313,PB,883105,RESONANCIA NUCLEAR MAGNETICA DE ARTICULACION TEMPOROMANDIBULAR,PESOS,,280620
313314,PB,883545,RESONANCIA NUCLEAR MAGNETICA DE ARTICULACIONES COMPARATIVAS,PESOS,,388610
313315,,883351,RESONANCIA NUCLEAR MAGNETICA DE MAMA,PESOS,,263410
313317,,883701,RESONANCIA NUCLEAR MAGNETICA DE MEDULA OSEA [ESTUDIO DE SUPLENCIA VASCULAR],PESOS,,388610
313318,,887002,CINEANGIOGRAFIA,PESOS,,345525
313319,,883108,RESONANCIA NUCLEAR MAGNETICA DE PARES CRANEANOS,PESOS,,274175
313320,,883430,RESONANCIA NUCLEAR MAGNETICA DE VIAS BILIARES,PESOS,,274175
313320,,883434,COLANGIOGRAFIA CON RESONANCIA NUCLEAR MAGNETICA,PESOS,,274175
313321,,883560,RESONANCIA NUCLEAR MAGNETICA DE PLEJO BRAQUIAL MEDICINA NUCLEAR SISTEMA ENDOCRINO,PESOS,,274175
22101,PB,920201,CAPTACION TIROIDEA DE I - 131 A 4 Y/ O 24 HORAS,PESOS,,30390
22102,PB,920202,GAMAGRAFIA DE TIROIDES,PESOS,,47375
22103,PB,920203,RECORRIDO CORPORAL CON I-131 (RASTREO DE METASTASIS),PESOS,,116900
22104,PB,920204,GAMAGRAFÍA CON METAIODO BENCILGUANIDINA (MIBG),PESOS,,273475
22105,PB,922800,"TERAPIA CON RADIOISOTOPOS SOD (119) APLICA: para hipertiroidismo, cáncer de tiroides (ver parágrafo 15) ; tratamiento por vía oral, inyección o instilación intracavitaria y/o intravenosa de radioisótopos (119)",PESOS,,139155
22107,PB,920208,GAMAGRAFIA DE GLANDULAS PARATIROIDES O TETROFOSMIN,PESOS,,271915
22108,PB,920209,PRUEBA DE SUPRESION,PESOS,,75805
22109,PB,920210,PRUEBA DE PERCLORATO,PESOS,,67640
22110,PB,920211,GAMAGRAFIA DE SUPRARRENAL CON IODO COLESTEROL,PESOS,,172960
22112,,922810,TERAPIA CON METAIODOBENCILGUANIDINA SUPRARRENAL,PESOS,,274430
22113,,920214,GAMAGRAFIA CON OCTREOTIDE SISTEMA HEMATOPOYETICO Y LINFATICO,PESOS,,179010
22201,PB,920508,VOLUMEN DE GLOBULOS ROJOS,PESOS,,125655
22202,PB,920509,VIDA MEDIA DE GLOBULOS ROJOS,PESOS,,104355
22203,PB,920501,GAMAGRAFIA ESPLENICA,PESOS,,48660
22204,PB,920503,GAMAGRAFIA DE GANGLIOS LINFATICOS - LINFOGAMAGRAFIA,PESOS,,88960
22205,PB,920502,GAMAGRAFIA DE MEDULA OSEA,PESOS,,89390
22206,PB,920505,GAMAGRAFÍA CON LEUCOCITOS MARCADOS,PESOS,,289500
22207,PB,920506,MEDICIÓN DE ABSORCIÓN GASTROINTESTINAL DE VITAMINA B12 ( SHILLING),PESOS,,166595
22208,,920507,GAMAGRAFÍA DE INFECCION CON HIG,PESOS,,289500
M22203,PB,920511,VOLUMEN PLASMATICO,PESOS,,58860
M22206,PB,920504,GAMAGRAFÍA DE FERROCINETICA SISTEMA GASTROINTESTINAL,PESOS,,100095
22301,PB,920701,GAMAGRAFIA HEPATOESPLENICA,PESOS,,58505
22302,PB,920707,GAMAGRAFÍA DE POOL SANGUINEO HEPATICO,PESOS,,95040
22303,PB,920702,GAMAGRAFIA HEPATOBILIAR,PESOS,,158520
22304,PB,920602,GAMAGRAFÍA EN HEMORRAGIA DIGESTIVA CON ERITROCITOS MARCADOS,PESOS,,158520
22304,PB,920603,GAMAGRAFÍA EN HEMORRAGIA DIGESTIVA CON COLOIDE,PESOS,,158520
22305,PB,920601,GAMAGRAFÍA DE GLANDULAS SALIVARES,PESOS,,52360
22306,PB,920604,GAMAGRAFÍA PARA MUCOSA GASTRICA ECTOPICA.,PESOS,,102790
22307,PB,920606,GAMAGRAFÍA DE REFLUJO GASTROESOFAGICO,PESOS,,77705
22308,PB,920607,GAMAGRAFÍA DE VACIAMIENTO GASTRICO EN FASE SOLIDA,PESOS,,137975
22308,PB,920608,GAMAGRAFÍA DE VACIAMIENTO GASTRICO EN FASE LIQUIDA,PESOS,,127095
22309,PB,920605,GAMAGRAFÍA DE TRANSITO ESOFAGICO,PESOS,,55565
22310,PB,920708,GAMAGRAFÍA DE REFLUJO BILIAR SISTEMA NERVIOSO,PESOS,,172515
22401,PB,920101,GAMAGRAFIA CEREBRAL ESTATICA,PESOS,,61200
22402,PB,920102,GAMAGRAFIA CEREBRAL DINAMICA (ESTUDIO DE MUERTE CEREBRAL),PESOS,,53040
22403,PB,920103,CISTERNOGAMAGRAFIA,PESOS,,97495
22404,PB,920104,GAMAGRAFÍA DE DERIVACIONES,PESOS,,60190
22405,PB,920105,GAMAGRAFIA SPECT CEREBRAL SISTEMA CARDIOVASCULAR,PESOS,,230320
22501,PB,920510,GAMAGRAFIA DE POOL SANGUINEO- COMPARTIMENTOS VASCULARES,PESOS,,69445
22502,PB,920402,VENTRICULOGRAFIA DE PRIMER PASO,PESOS,,73070
22503,PB,920401,VENTRICULOGRAFIA NUCLEAR,PESOS,,91170
